id,lat,lng,demand
148,10.7699629,106.6821277,27
149,10.7570454,106.6780965,3
150,10.7755226,106.6194713,33
151,10.7279559,106.7051543,38
152,10.772698,106.7048299,20
153,10.7772651,106.7022543,15
154,10.7616574,106.6896218,19
155,10.7882662,106.6618944,48
156,10.7660873,106.6639274,8
157,11.0878282,106.5144253,21
158,10.8097324,106.6337782,46
159,10.8493809,106.7188217,10
160,10.8140004,106.5810299,36
161,10.7780205,106.5372777,23
162,10.8527894,106.6090107,20
163,10.7977394,106.5970695,49
164,10.8451606,106.6183662,7
165,10.7556401,106.6509133,23
166,10.8035312,106.6889319,16
167,10.7444027,106.7293238,4
168,10.8848411,106.6059208,3
169,10.8532689,106.6263508,33
170,10.8358666,106.6356128,14
171,10.8161223,106.7578526,21
172,10.8893556,106.5940708,10
173,10.9429404,106.5330773,7
174,10.7550908,106.7248338,47
175,10.8161028,106.6885489,11
176,10.7706834,106.6893379,46
177,10.6799754,106.7551672,38
178,10.8240011,106.7731726,17
179,10.7268571,106.7333686,31
180,10.8158639,106.7131298,25
181,10.9704322,106.5171772,11
182,10.7684188,106.6512286,13
183,10.7477848,106.6467529,33
184,10.7860094,106.6225451,32
185,10.7912959,106.6338516,43
186,10.6776249,106.7556309,21
187,10.7880803,106.7299622,9
188,10.7998682,106.6198471,27
189,10.9784528,106.5041685,11
190,10.8266737,106.7139894,14
191,10.7970227,106.6537606,36
192,10.669649,106.5755796,39
193,10.8071715,106.668545,31
194,10.8366938,106.6570383,47
195,10.798343,106.7045769,45
196,10.7220502,106.600272,32
197,10.8606183,106.6175723,15
198,10.9158253,106.6002774,16
199,10.8524482,106.7526361,8
200,10.7571303,106.6207641,30
201,10.7260401,106.734007,38
202,10.8224362,106.8309098,28
203,10.7436068,106.621027,27
204,11.0067342,106.4259088,11
205,10.7946831,106.6146004,50
206,10.7652252,106.6597366,14
207,10.9494607,106.521061,30
208,10.728628,106.743266,20
209,10.8637217,106.7244749,18
210,10.9848512,106.558671,4
211,10.8070029,106.5990007,35
212,10.7443025,106.6439223,6
213,10.8155917,106.5939903,45
214,10.8677351,106.6153048,5
215,10.7678549,106.6094023,7
216,10.7861991,106.6221213,5
217,10.8140478,106.689612,46
218,10.7801731,106.6682768,39
219,10.7573369,106.6737575,42
220,10.8407582,106.7458012,44
221,10.6969603,106.5969407,13
222,10.8823283,106.6285586,38
223,10.8823546,106.6310048,8
224,10.8110233,106.5751827,36
225,10.6776039,106.7556309,4
226,10.7905722,106.6942144,50
227,10.8681229,106.7209205,23
228,10.8353211,106.6622799,36
229,10.751473,106.6632784,1
230,10.7446398,106.6222822,31
231,10.765557,106.6642663,44
232,10.9754458,106.5036374,5
233,10.5880959,106.8246603,14
234,10.6771769,106.7563122,35
235,10.8401712,106.5992796,42
236,10.8595014,106.7048192,40
237,10.863579,106.7198825,32
238,10.7918218,106.7300825,2
239,10.7964273,106.5585959,34
240,10.8171915,106.7203303,11
241,10.8141719,106.7090165,36
242,10.8929851,106.5808797,25
243,10.86742,106.6153393,7
244,10.8852625,106.7719388,9
245,10.8795415,106.6486537,3
246,10.8177204,106.6952169,9
247,10.8441806,106.5996123,4
248,10.8145322,106.7098503,45
249,10.7491143,106.6280597,21
250,10.8722471,106.7379719,10
251,10.7391955,106.615861,11
252,10.7260665,106.5927028,22
253,10.783558,106.6543014,40
254,10.8156386,106.6244953,31
255,10.752142,106.6769446,18
256,10.7258478,106.7338702,49
257,10.7381045,106.6149062,37
258,10.7762815,106.608206,19
259,10.9542903,106.5139425,22
260,10.7560589,106.6509232,29
261,10.7834325,106.5938669,27
262,10.7353164,106.6562551,10
263,10.8169177,106.7132359,8
264,10.8570569,106.6536909,48
265,10.7411589,106.6472421,27
266,10.7460444,106.7290637,19
267,10.8009338,106.6607181,21
268,10.8364356,106.6578108,45
269,10.7909733,106.7913151,32
270,11.0088879,106.4179266,22
271,10.8491377,106.6253571,31
272,10.7552907,106.5972988,10
273,10.8498971,106.7673688,30
274,10.7646913,106.6189009,48
275,10.7999243,106.6686541,35
276,10.7438809,106.6212415,42
277,10.7402285,106.6170519,44
278,10.7384207,106.7299408,26
279,10.8480583,106.6230762,16
280,10.857531,106.6054916,48
281,10.7843969,106.6173792,35
282,10.7272814,106.6557991,27
283,10.8052113,106.565929,2
284,10.7370767,106.7306418,14
285,10.7558075,106.6050732,35
286,10.7144233,106.6159576,32
287,10.7542001,106.6680951,6
288,10.7291656,106.5824783,2
289,10.7761023,106.6489541,34
290,10.7859067,106.6902585,10
291,10.8669507,106.7893383,6
292,10.7532093,106.6332042,34
293,10.8591905,106.7114496,12
294,10.7320171,106.6559306,17
295,10.803205,106.7091819,41
296,11.0599103,106.4769333,13
297,10.7840859,106.6223842,29
298,10.7561898,106.6509579,32
299,10.7908627,106.790902,25
